,coefficients,replicate,pval,treatment_site
siteDB...3013,NA,431,NA,siteDB
sitePW...3014,NA,431,NA,sitePW
treatment20C:siteCI5...3015,NA,431,NA,treatment20C:siteCI5
treatment20C:siteDB...3016,NA,431,NA,treatment20C:siteDB
treatment20C:sitePW...3017,NA,431,NA,treatment20C:sitePW
treatment20C...3018,-0.514517334,432,2.70E-92,treatment20C
siteCI5...3019,NA,432,NA,siteCI5
siteDB...3020,NA,432,NA,siteDB
sitePW...3021,NA,432,NA,sitePW
treatment20C:siteCI5...3022,NA,432,NA,treatment20C:siteCI5
treatment20C:siteDB...3023,NA,432,NA,treatment20C:siteDB
treatment20C:sitePW...3024,NA,432,NA,treatment20C:sitePW
treatment20C...3025,-0.354112121,433,2.38E-50,treatment20C
siteCI5...3026,NA,433,NA,siteCI5
siteDB...3027,NA,433,NA,siteDB
sitePW...3028,NA,433,NA,sitePW
treatment20C:siteCI5...3029,NA,433,NA,treatment20C:siteCI5
treatment20C:siteDB...3030,NA,433,NA,treatment20C:siteDB
treatment20C:sitePW...3031,NA,433,NA,treatment20C:sitePW
treatment20C...3032,-0.478749565,434,1.34E-78,treatment20C
siteCI5...3033,NA,434,NA,siteCI5
siteDB...3034,NA,434,NA,siteDB
sitePW...3035,NA,434,NA,sitePW
treatment20C:siteCI5...3036,NA,434,NA,treatment20C:siteCI5
treatment20C:siteDB...3037,NA,434,NA,treatment20C:siteDB
treatment20C:sitePW...3038,NA,434,NA,treatment20C:sitePW
treatment20C...3039,-0.546503227,435,2.67E-108,treatment20C
siteCI5...3040,NA,435,NA,siteCI5
siteDB...3041,NA,435,NA,siteDB
sitePW...3042,NA,435,NA,sitePW
treatment20C:siteCI5...3043,NA,435,NA,treatment20C:siteCI5
treatment20C:siteDB...3044,NA,435,NA,treatment20C:siteDB
treatment20C:sitePW...3045,NA,435,NA,treatment20C:sitePW
treatment20C...3046,-0.450159632,436,1.85E-71,treatment20C
siteCI5...3047,NA,436,NA,siteCI5
siteDB...3048,NA,436,NA,siteDB
sitePW...3049,NA,436,NA,sitePW
treatment20C:siteCI5...3050,NA,436,NA,treatment20C:siteCI5
treatment20C:siteDB...3051,NA,436,NA,treatment20C:siteDB
treatment20C:sitePW...3052,NA,436,NA,treatment20C:sitePW
treatment20C...3053,-0.564529274,437,3.21E-131,treatment20C
siteCI5...3054,NA,437,NA,siteCI5
siteDB...3055,NA,437,NA,siteDB
sitePW...3056,NA,437,NA,sitePW
treatment20C:siteCI5...3057,NA,437,NA,treatment20C:siteCI5
treatment20C:siteDB...3058,NA,437,NA,treatment20C:siteDB
treatment20C:sitePW...3059,NA,437,NA,treatment20C:sitePW
treatment20C...3060,-0.308930207,438,4.74E-38,treatment20C
siteCI5...3061,NA,438,NA,siteCI5
siteDB...3062,NA,438,NA,siteDB
sitePW...3063,NA,438,NA,sitePW
treatment20C:siteCI5...3064,NA,438,NA,treatment20C:siteCI5
treatment20C:siteDB...3065,NA,438,NA,treatment20C:siteDB
treatment20C:sitePW...3066,NA,438,NA,treatment20C:sitePW
treatment20C...3067,-0.501807569,439,2.36E-95,treatment20C
siteCI5...3068,NA,439,NA,siteCI5
siteDB...3069,NA,439,NA,siteDB
sitePW...3070,NA,439,NA,sitePW
treatment20C:siteCI5...3071,NA,439,NA,treatment20C:siteCI5
treatment20C:siteDB...3072,NA,439,NA,treatment20C:siteDB
treatment20C:sitePW...3073,NA,439,NA,treatment20C:sitePW
treatment20C...3074,-0.45890928,440,6.44E-71,treatment20C
siteCI5...3075,NA,440,NA,siteCI5
siteDB...3076,NA,440,NA,siteDB
sitePW...3077,NA,440,NA,sitePW
treatment20C:siteCI5...3078,NA,440,NA,treatment20C:siteCI5
treatment20C:siteDB...3079,NA,440,NA,treatment20C:siteDB
treatment20C:sitePW...3080,NA,440,NA,treatment20C:sitePW
treatment20C...3081,-0.487415245,441,6.09E-85,treatment20C
siteCI5...3082,NA,441,NA,siteCI5
siteDB...3083,NA,441,NA,siteDB
sitePW...3084,NA,441,NA,sitePW
treatment20C:siteCI5...3085,NA,441,NA,treatment20C:siteCI5
treatment20C:siteDB...3086,NA,441,NA,treatment20C:siteDB
treatment20C:sitePW...3087,NA,441,NA,treatment20C:sitePW
treatment20C...3088,-0.386394236,442,2.08E-54,treatment20C
siteCI5...3089,NA,442,NA,siteCI5
siteDB...3090,NA,442,NA,siteDB
sitePW...3091,NA,442,NA,sitePW
treatment20C:siteCI5...3092,NA,442,NA,treatment20C:siteCI5
treatment20C:siteDB...3093,NA,442,NA,treatment20C:siteDB
treatment20C:sitePW...3094,NA,442,NA,treatment20C:sitePW
treatment20C...3095,-0.471038408,443,2.73E-87,treatment20C
siteCI5...3096,NA,443,NA,siteCI5
siteDB...3097,NA,443,NA,siteDB
sitePW...3098,NA,443,NA,sitePW
treatment20C:siteCI5...3099,NA,443,NA,treatment20C:siteCI5
treatment20C:siteDB...3100,NA,443,NA,treatment20C:siteDB
treatment20C:sitePW...3101,NA,443,NA,treatment20C:sitePW
treatment20C...3102,-0.428738499,444,5.22E-73,treatment20C
siteCI5...3103,NA,444,NA,siteCI5
siteDB...3104,NA,444,NA,siteDB
sitePW...3105,NA,444,NA,sitePW
treatment20C:siteCI5...3106,NA,444,NA,treatment20C:siteCI5
treatment20C:siteDB...3107,NA,444,NA,treatment20C:siteDB
treatment20C:sitePW...3108,NA,444,NA,treatment20C:sitePW
treatment20C...3109,-0.522658136,445,3.52E-92,treatment20C
siteCI5...3110,NA,445,NA,siteCI5
siteDB...3111,NA,445,NA,siteDB
sitePW...3112,NA,445,NA,sitePW
treatment20C:siteCI5...3113,NA,445,NA,treatment20C:siteCI5
treatment20C:siteDB...3114,NA,445,NA,treatment20C:siteDB
treatment20C:sitePW...3115,NA,445,NA,treatment20C:sitePW
treatment20C...3116,-0.3920763,446,4.35E-61,treatment20C
siteCI5...3117,NA,446,NA,siteCI5
siteDB...3118,NA,446,NA,siteDB
sitePW...3119,NA,446,NA,sitePW
treatment20C:siteCI5...3120,NA,446,NA,treatment20C:siteCI5
treatment20C:siteDB...3121,NA,446,NA,treatment20C:siteDB
treatment20C:sitePW...3122,NA,446,NA,treatment20C:sitePW
treatment20C...3123,-0.511342837,447,2.94E-95,treatment20C
siteCI5...3124,NA,447,NA,siteCI5
siteDB...3125,NA,447,NA,siteDB
sitePW...3126,NA,447,NA,sitePW
treatment20C:siteCI5...3127,NA,447,NA,treatment20C:siteCI5
treatment20C:siteDB...3128,NA,447,NA,treatment20C:siteDB
treatment20C:sitePW...3129,NA,447,NA,treatment20C:sitePW
treatment20C...3130,-0.491801134,448,6.05E-92,treatment20C
siteCI5...3131,NA,448,NA,siteCI5
siteDB...3132,NA,448,NA,siteDB
sitePW...3133,NA,448,NA,sitePW
treatment20C:siteCI5...3134,NA,448,NA,treatment20C:siteCI5
treatment20C:siteDB...3135,NA,448,NA,treatment20C:siteDB
treatment20C:sitePW...3136,NA,448,NA,treatment20C:sitePW
treatment20C...3137,-0.532748703,449,2.05E-107,treatment20C
siteCI5...3138,NA,449,NA,siteCI5
siteDB...3139,NA,449,NA,siteDB
sitePW...3140,NA,449,NA,sitePW
treatment20C:siteCI5...3141,NA,449,NA,treatment20C:siteCI5
treatment20C:siteDB...3142,NA,449,NA,treatment20C:siteDB
treatment20C:sitePW...3143,NA,449,NA,treatment20C:sitePW
treatment20C...3144,-0.372490413,450,1.62E-49,treatment20C
siteCI5...3145,NA,450,NA,siteCI5
siteDB...3146,NA,450,NA,siteDB
sitePW...3147,NA,450,NA,sitePW
treatment20C:siteCI5...3148,NA,450,NA,treatment20C:siteCI5
treatment20C:siteDB...3149,NA,450,NA,treatment20C:siteDB
treatment20C:sitePW...3150,NA,450,NA,treatment20C:sitePW
treatment20C...3151,-0.544012609,451,4.73E-113,treatment20C
siteCI5...3152,NA,451,NA,siteCI5
siteDB...3153,NA,451,NA,siteDB
sitePW...3154,NA,451,NA,sitePW
treatment20C:siteCI5...3155,NA,451,NA,treatment20C:siteCI5
treatment20C:siteDB...3156,NA,451,NA,treatment20C:siteDB
treatment20C:sitePW...3157,NA,451,NA,treatment20C:sitePW
treatment20C...3158,-0.36296139,452,8.29E-54,treatment20C
siteCI5...3159,NA,452,NA,siteCI5
siteDB...3160,NA,452,NA,siteDB
sitePW...3161,NA,452,NA,sitePW
treatment20C:siteCI5...3162,NA,452,NA,treatment20C:siteCI5
treatment20C:siteDB...3163,NA,452,NA,treatment20C:siteDB
treatment20C:sitePW...3164,NA,452,NA,treatment20C:sitePW
treatment20C...3165,-0.325534527,453,1.34E-38,treatment20C
siteCI5...3166,NA,453,NA,siteCI5
siteDB...3167,NA,453,NA,siteDB
sitePW...3168,NA,453,NA,sitePW
treatment20C:siteCI5...3169,NA,453,NA,treatment20C:siteCI5
treatment20C:siteDB...3170,NA,453,NA,treatment20C:siteDB
treatment20C:sitePW...3171,NA,453,NA,treatment20C:sitePW
treatment20C...3172,-0.424628071,454,1.53E-64,treatment20C
siteCI5...3173,NA,454,NA,siteCI5
siteDB...3174,NA,454,NA,siteDB
sitePW...3175,NA,454,NA,sitePW
treatment20C:siteCI5...3176,NA,454,NA,treatment20C:siteCI5
treatment20C:siteDB...3177,NA,454,NA,treatment20C:siteDB
treatment20C:sitePW...3178,NA,454,NA,treatment20C:sitePW
treatment20C...3179,-0.353304021,455,3.51E-52,treatment20C
siteCI5...3180,NA,455,NA,siteCI5
siteDB...3181,NA,455,NA,siteDB
sitePW...3182,NA,455,NA,sitePW
treatment20C:siteCI5...3183,NA,455,NA,treatment20C:siteCI5
treatment20C:siteDB...3184,NA,455,NA,treatment20C:siteDB
treatment20C:sitePW...3185,NA,455,NA,treatment20C:sitePW
treatment20C...3186,-0.476254116,456,1.07E-81,treatment20C
siteCI5...3187,NA,456,NA,siteCI5
siteDB...3188,NA,456,NA,siteDB
sitePW...3189,NA,456,NA,sitePW
treatment20C:siteCI5...3190,NA,456,NA,treatment20C:siteCI5
treatment20C:siteDB...3191,NA,456,NA,treatment20C:siteDB
treatment20C:sitePW...3192,NA,456,NA,treatment20C:sitePW
treatment20C...3193,-0.655178527,457,2.63E-156,treatment20C
siteCI5...3194,NA,457,NA,siteCI5
siteDB...3195,NA,457,NA,siteDB
sitePW...3196,NA,457,NA,sitePW
treatment20C:siteCI5...3197,NA,457,NA,treatment20C:siteCI5
treatment20C:siteDB...3198,NA,457,NA,treatment20C:siteDB
treatment20C:sitePW...3199,NA,457,NA,treatment20C:sitePW
treatment20C...3200,-0.390120815,458,1.06E-60,treatment20C
siteCI5...3201,NA,458,NA,siteCI5
siteDB...3202,NA,458,NA,siteDB
sitePW...3203,NA,458,NA,sitePW
treatment20C:siteCI5...3204,NA,458,NA,treatment20C:siteCI5
treatment20C:siteDB...3205,NA,458,NA,treatment20C:siteDB
treatment20C:sitePW...3206,NA,458,NA,treatment20C:sitePW
treatment20C...3207,-0.4844934,459,1.19E-91,treatment20C
siteCI5...3208,NA,459,NA,siteCI5
siteDB...3209,NA,459,NA,siteDB
sitePW...3210,NA,459,NA,sitePW
treatment20C:siteCI5...3211,NA,459,NA,treatment20C:siteCI5
treatment20C:siteDB...3212,NA,459,NA,treatment20C:siteDB
treatment20C:sitePW...3213,NA,459,NA,treatment20C:sitePW
treatment20C...3214,-0.529036838,460,4.26E-108,treatment20C
siteCI5...3215,NA,460,NA,siteCI5
siteDB...3216,NA,460,NA,siteDB
sitePW...3217,NA,460,NA,sitePW
treatment20C:siteCI5...3218,NA,460,NA,treatment20C:siteCI5
treatment20C:siteDB...3219,NA,460,NA,treatment20C:siteDB
treatment20C:sitePW...3220,NA,460,NA,treatment20C:sitePW
treatment20C...3221,-0.392728944,461,1.32E-57,treatment20C
siteCI5...3222,NA,461,NA,siteCI5
siteDB...3223,NA,461,NA,siteDB
sitePW...3224,NA,461,NA,sitePW
treatment20C:siteCI5...3225,NA,461,NA,treatment20C:siteCI5
treatment20C:siteDB...3226,NA,461,NA,treatment20C:siteDB
treatment20C:sitePW...3227,NA,461,NA,treatment20C:sitePW
treatment20C...3228,-0.406939976,462,2.65E-61,treatment20C
siteCI5...3229,NA,462,NA,siteCI5
siteDB...3230,NA,462,NA,siteDB
sitePW...3231,NA,462,NA,sitePW
treatment20C:siteCI5...3232,NA,462,NA,treatment20C:siteCI5
treatment20C:siteDB...3233,NA,462,NA,treatment20C:siteDB
treatment20C:sitePW...3234,NA,462,NA,treatment20C:sitePW
treatment20C...3235,-0.547273835,463,1.28E-110,treatment20C
siteCI5...3236,NA,463,NA,siteCI5
siteDB...3237,NA,463,NA,siteDB
sitePW...3238,NA,463,NA,sitePW
treatment20C:siteCI5...3239,NA,463,NA,treatment20C:siteCI5
treatment20C:siteDB...3240,NA,463,NA,treatment20C:siteDB
treatment20C:sitePW...3241,NA,463,NA,treatment20C:sitePW
treatment20C...3242,-0.541328995,464,5.33E-112,treatment20C
siteCI5...3243,NA,464,NA,siteCI5
siteDB...3244,NA,464,NA,siteDB
sitePW...3245,NA,464,NA,sitePW
treatment20C:siteCI5...3246,NA,464,NA,treatment20C:siteCI5
treatment20C:siteDB...3247,NA,464,NA,treatment20C:siteDB
treatment20C:sitePW...3248,NA,464,NA,treatment20C:sitePW
treatment20C...3249,-0.501855568,465,2.08E-97,treatment20C
siteCI5...3250,NA,465,NA,siteCI5
siteDB...3251,NA,465,NA,siteDB
sitePW...3252,NA,465,NA,sitePW
treatment20C:siteCI5...3253,NA,465,NA,treatment20C:siteCI5
treatment20C:siteDB...3254,NA,465,NA,treatment20C:siteDB
treatment20C:sitePW...3255,NA,465,NA,treatment20C:sitePW
treatment20C...3256,-0.53792234,466,3.02E-110,treatment20C
siteCI5...3257,NA,466,NA,siteCI5
siteDB...3258,NA,466,NA,siteDB
sitePW...3259,NA,466,NA,sitePW
treatment20C:siteCI5...3260,NA,466,NA,treatment20C:siteCI5
treatment20C:siteDB...3261,NA,466,NA,treatment20C:siteDB
treatment20C:sitePW...3262,NA,466,NA,treatment20C:sitePW
treatment20C...3263,-0.531126095,467,1.16E-108,treatment20C
siteCI5...3264,NA,467,NA,siteCI5
siteDB...3265,NA,467,NA,siteDB
sitePW...3266,NA,467,NA,sitePW
treatment20C:siteCI5...3267,NA,467,NA,treatment20C:siteCI5
treatment20C:siteDB...3268,NA,467,NA,treatment20C:siteDB
treatment20C:sitePW...3269,NA,467,NA,treatment20C:sitePW
treatment20C...3270,-0.427241269,468,1.15E-73,treatment20C
siteCI5...3271,NA,468,NA,siteCI5
siteDB...3272,NA,468,NA,siteDB
sitePW...3273,NA,468,NA,sitePW
treatment20C:siteCI5...3274,NA,468,NA,treatment20C:siteCI5
treatment20C:siteDB...3275,NA,468,NA,treatment20C:siteDB
treatment20C:sitePW...3276,NA,468,NA,treatment20C:sitePW
treatment20C...3277,-0.51218635,469,5.67E-103,treatment20C
siteCI5...3278,NA,469,NA,siteCI5
siteDB...3279,NA,469,NA,siteDB
sitePW...3280,NA,469,NA,sitePW
treatment20C:siteCI5...3281,NA,469,NA,treatment20C:siteCI5
treatment20C:siteDB...3282,NA,469,NA,treatment20C:siteDB
treatment20C:sitePW...3283,NA,469,NA,treatment20C:sitePW
treatment20C...3284,-0.321562767,470,8.50E-44,treatment20C
siteCI5...3285,NA,470,NA,siteCI5
siteDB...3286,NA,470,NA,siteDB
sitePW...3287,NA,470,NA,sitePW
treatment20C:siteCI5...3288,NA,470,NA,treatment20C:siteCI5
treatment20C:siteDB...3289,NA,470,NA,treatment20C:siteDB
treatment20C:sitePW...3290,NA,470,NA,treatment20C:sitePW
treatment20C...3291,-0.352161357,471,2.94E-50,treatment20C
siteCI5...3292,NA,471,NA,siteCI5
siteDB...3293,NA,471,NA,siteDB
sitePW...3294,NA,471,NA,sitePW
treatment20C:siteCI5...3295,NA,471,NA,treatment20C:siteCI5
treatment20C:siteDB...3296,NA,471,NA,treatment20C:siteDB
treatment20C:sitePW...3297,NA,471,NA,treatment20C:sitePW
treatment20C...3298,-0.46602257,472,1.02E-73,treatment20C
siteCI5...3299,NA,472,NA,siteCI5
siteDB...3300,NA,472,NA,siteDB
sitePW...3301,NA,472,NA,sitePW
treatment20C:siteCI5...3302,NA,472,NA,treatment20C:siteCI5
treatment20C:siteDB...3303,NA,472,NA,treatment20C:siteDB
treatment20C:sitePW...3304,NA,472,NA,treatment20C:sitePW
treatment20C...3305,-0.236788533,473,3.29E-23,treatment20C
siteCI5...3306,NA,473,NA,siteCI5
siteDB...3307,NA,473,NA,siteDB
sitePW...3308,NA,473,NA,sitePW
treatment20C:siteCI5...3309,NA,473,NA,treatment20C:siteCI5
treatment20C:siteDB...3310,NA,473,NA,treatment20C:siteDB
treatment20C:sitePW...3311,NA,473,NA,treatment20C:sitePW
treatment20C...3312,-0.511401522,474,2.71E-100,treatment20C
siteCI5...3313,NA,474,NA,siteCI5
siteDB...3314,NA,474,NA,siteDB
sitePW...3315,NA,474,NA,sitePW
treatment20C:siteCI5...3316,NA,474,NA,treatment20C:siteCI5
treatment20C:siteDB...3317,NA,474,NA,treatment20C:siteDB
treatment20C:sitePW...3318,NA,474,NA,treatment20C:sitePW
treatment20C...3319,-0.598139171,475,1.18E-127,treatment20C
siteCI5...3320,NA,475,NA,siteCI5
siteDB...3321,NA,475,NA,siteDB
sitePW...3322,NA,475,NA,sitePW
treatment20C:siteCI5...3323,NA,475,NA,treatment20C:siteCI5
treatment20C:siteDB...3324,NA,475,NA,treatment20C:siteDB
treatment20C:sitePW...3325,NA,475,NA,treatment20C:sitePW
treatment20C...3326,-0.649139874,476,3.62E-143,treatment20C
siteCI5...3327,NA,476,NA,siteCI5
siteDB...3328,NA,476,NA,siteDB
sitePW...3329,NA,476,NA,sitePW
treatment20C:siteCI5...3330,NA,476,NA,treatment20C:siteCI5
treatment20C:siteDB...3331,NA,476,NA,treatment20C:siteDB
treatment20C:sitePW...3332,NA,476,NA,treatment20C:sitePW
treatment20C...3333,-0.447369477,477,2.88E-78,treatment20C
siteCI5...3334,NA,477,NA,siteCI5
siteDB...3335,NA,477,NA,siteDB
sitePW...3336,NA,477,NA,sitePW
treatment20C:siteCI5...3337,NA,477,NA,treatment20C:siteCI5
treatment20C:siteDB...3338,NA,477,NA,treatment20C:siteDB
treatment20C:sitePW...3339,NA,477,NA,treatment20C:sitePW
treatment20C...3340,-0.3468639,478,4.81E-48,treatment20C
siteCI5...3341,NA,478,NA,siteCI5
siteDB...3342,NA,478,NA,siteDB
sitePW...3343,NA,478,NA,sitePW
treatment20C:siteCI5...3344,NA,478,NA,treatment20C:siteCI5
treatment20C:siteDB...3345,NA,478,NA,treatment20C:siteDB
treatment20C:sitePW...3346,NA,478,NA,treatment20C:sitePW
treatment20C...3347,-0.379465475,479,1.86E-55,treatment20C
siteCI5...3348,NA,479,NA,siteCI5
siteDB...3349,NA,479,NA,siteDB
sitePW...3350,NA,479,NA,sitePW
treatment20C:siteCI5...3351,NA,479,NA,treatment20C:siteCI5
treatment20C:siteDB...3352,NA,479,NA,treatment20C:siteDB
treatment20C:sitePW...3353,NA,479,NA,treatment20C:sitePW
treatment20C...3354,-0.287174704,480,1.54E-30,treatment20C
siteCI5...3355,NA,480,NA,siteCI5
siteDB...3356,NA,480,NA,siteDB
sitePW...3357,NA,480,NA,sitePW
treatment20C:siteCI5...3358,NA,480,NA,treatment20C:siteCI5
treatment20C:siteDB...3359,NA,480,NA,treatment20C:siteDB
treatment20C:sitePW...3360,NA,480,NA,treatment20C:sitePW
treatment20C...3361,-0.298171846,481,7.59E-33,treatment20C
siteCI5...3362,NA,481,NA,siteCI5
siteDB...3363,NA,481,NA,siteDB
sitePW...3364,NA,481,NA,sitePW
treatment20C:siteCI5...3365,NA,481,NA,treatment20C:siteCI5
treatment20C:siteDB...3366,NA,481,NA,treatment20C:siteDB
treatment20C:sitePW...3367,NA,481,NA,treatment20C:sitePW
treatment20C...3368,-0.651895164,482,1.86E-157,treatment20C
siteCI5...3369,NA,482,NA,siteCI5
siteDB...3370,NA,482,NA,siteDB
sitePW...3371,NA,482,NA,sitePW
treatment20C:siteCI5...3372,NA,482,NA,treatment20C:siteCI5
treatment20C:siteDB...3373,NA,482,NA,treatment20C:siteDB
treatment20C:sitePW...3374,NA,482,NA,treatment20C:sitePW
treatment20C...3375,-0.462545878,483,3.30E-81,treatment20C
siteCI5...3376,NA,483,NA,siteCI5
siteDB...3377,NA,483,NA,siteDB
sitePW...3378,NA,483,NA,sitePW
treatment20C:siteCI5...3379,NA,483,NA,treatment20C:siteCI5
treatment20C:siteDB...3380,NA,483,NA,treatment20C:siteDB
treatment20C:sitePW...3381,NA,483,NA,treatment20C:sitePW
treatment20C...3382,-0.577234785,484,5.03E-119,treatment20C
siteCI5...3383,NA,484,NA,siteCI5
siteDB...3384,NA,484,NA,siteDB
sitePW...3385,NA,484,NA,sitePW
treatment20C:siteCI5...3386,NA,484,NA,treatment20C:siteCI5
treatment20C:siteDB...3387,NA,484,NA,treatment20C:siteDB
treatment20C:sitePW...3388,NA,484,NA,treatment20C:sitePW
treatment20C...3389,-0.459358201,485,3.33E-83,treatment20C
siteCI5...3390,NA,485,NA,siteCI5
siteDB...3391,NA,485,NA,siteDB
sitePW...3392,NA,485,NA,sitePW
treatment20C:siteCI5...3393,NA,485,NA,treatment20C:siteCI5
treatment20C:siteDB...3394,NA,485,NA,treatment20C:siteDB
treatment20C:sitePW...3395,NA,485,NA,treatment20C:sitePW
treatment20C...3396,-0.606061483,486,1.59E-123,treatment20C
siteCI5...3397,NA,486,NA,siteCI5
siteDB...3398,NA,486,NA,siteDB
sitePW...3399,NA,486,NA,sitePW
treatment20C:siteCI5...3400,NA,486,NA,treatment20C:siteCI5
treatment20C:siteDB...3401,NA,486,NA,treatment20C:siteDB
treatment20C:sitePW...3402,NA,486,NA,treatment20C:sitePW
treatment20C...3403,-0.453994131,487,1.04E-88,treatment20C
siteCI5...3404,NA,487,NA,siteCI5
siteDB...3405,NA,487,NA,siteDB
sitePW...3406,NA,487,NA,sitePW
treatment20C:siteCI5...3407,NA,487,NA,treatment20C:siteCI5
treatment20C:siteDB...3408,NA,487,NA,treatment20C:siteDB
treatment20C:sitePW...3409,NA,487,NA,treatment20C:sitePW
treatment20C...3410,-0.387974715,488,2.08E-52,treatment20C
siteCI5...3411,NA,488,NA,siteCI5
siteDB...3412,NA,488,NA,siteDB
sitePW...3413,NA,488,NA,sitePW
treatment20C:siteCI5...3414,NA,488,NA,treatment20C:siteCI5
treatment20C:siteDB...3415,NA,488,NA,treatment20C:siteDB
treatment20C:sitePW...3416,NA,488,NA,treatment20C:sitePW
treatment20C...3417,-0.409356727,489,2.63E-61,treatment20C
siteCI5...3418,NA,489,NA,siteCI5
siteDB...3419,NA,489,NA,siteDB
sitePW...3420,NA,489,NA,sitePW
treatment20C:siteCI5...3421,NA,489,NA,treatment20C:siteCI5
treatment20C:siteDB...3422,NA,489,NA,treatment20C:siteDB
treatment20C:sitePW...3423,NA,489,NA,treatment20C:sitePW
treatment20C...3424,-0.437429618,490,2.60E-72,treatment20C
siteCI5...3425,NA,490,NA,siteCI5
siteDB...3426,NA,490,NA,siteDB
sitePW...3427,NA,490,NA,sitePW
treatment20C:siteCI5...3428,NA,490,NA,treatment20C:siteCI5
treatment20C:siteDB...3429,NA,490,NA,treatment20C:siteDB
treatment20C:sitePW...3430,NA,490,NA,treatment20C:sitePW
treatment20C...3431,-0.59747728,491,2.62E-125,treatment20C
siteCI5...3432,NA,491,NA,siteCI5
siteDB...3433,NA,491,NA,siteDB
sitePW...3434,NA,491,NA,sitePW
treatment20C:siteCI5...3435,NA,491,NA,treatment20C:siteCI5
treatment20C:siteDB...3436,NA,491,NA,treatment20C:siteDB
treatment20C:sitePW...3437,NA,491,NA,treatment20C:sitePW
treatment20C...3438,-0.58563652,492,8.66E-125,treatment20C
siteCI5...3439,NA,492,NA,siteCI5
siteDB...3440,NA,492,NA,siteDB
sitePW...3441,NA,492,NA,sitePW
treatment20C:siteCI5...3442,NA,492,NA,treatment20C:siteCI5
treatment20C:siteDB...3443,NA,492,NA,treatment20C:siteDB
treatment20C:sitePW...3444,NA,492,NA,treatment20C:sitePW
treatment20C...3445,-0.36760711,493,5.18E-57,treatment20C
siteCI5...3446,NA,493,NA,siteCI5
siteDB...3447,NA,493,NA,siteDB
sitePW...3448,NA,493,NA,sitePW
treatment20C:siteCI5...3449,NA,493,NA,treatment20C:siteCI5
treatment20C:siteDB...3450,NA,493,NA,treatment20C:siteDB
treatment20C:sitePW...3451,NA,493,NA,treatment20C:sitePW
treatment20C...3452,-0.446115681,494,1.20E-71,treatment20C
siteCI5...3453,NA,494,NA,siteCI5
siteDB...3454,NA,494,NA,siteDB
sitePW...3455,NA,494,NA,sitePW
treatment20C:siteCI5...3456,NA,494,NA,treatment20C:siteCI5
treatment20C:siteDB...3457,NA,494,NA,treatment20C:siteDB
treatment20C:sitePW...3458,NA,494,NA,treatment20C:sitePW
treatment20C...3459,-0.38569392,495,1.96E-60,treatment20C
siteCI5...3460,NA,495,NA,siteCI5
siteDB...3461,NA,495,NA,siteDB
sitePW...3462,NA,495,NA,sitePW
treatment20C:siteCI5...3463,NA,495,NA,treatment20C:siteCI5
treatment20C:siteDB...3464,NA,495,NA,treatment20C:siteDB
treatment20C:sitePW...3465,NA,495,NA,treatment20C:sitePW
treatment20C...3466,-0.59154425,496,2.12E-120,treatment20C
siteCI5...3467,NA,496,NA,siteCI5
siteDB...3468,NA,496,NA,siteDB
sitePW...3469,NA,496,NA,sitePW
treatment20C:siteCI5...3470,NA,496,NA,treatment20C:siteCI5
treatment20C:siteDB...3471,NA,496,NA,treatment20C:siteDB
treatment20C:sitePW...3472,NA,496,NA,treatment20C:sitePW
treatment20C...3473,-0.444707206,497,4.37E-80,treatment20C
siteCI5...3474,NA,497,NA,siteCI5
siteDB...3475,NA,497,NA,siteDB
sitePW...3476,NA,497,NA,sitePW
treatment20C:siteCI5...3477,NA,497,NA,treatment20C:siteCI5
treatment20C:siteDB...3478,NA,497,NA,treatment20C:siteDB
treatment20C:sitePW...3479,NA,497,NA,treatment20C:sitePW
treatment20C...3480,-0.350889536,498,1.05E-47,treatment20C
siteCI5...3481,NA,498,NA,siteCI5
siteDB...3482,NA,498,NA,siteDB
sitePW...3483,NA,498,NA,sitePW
treatment20C:siteCI5...3484,NA,498,NA,treatment20C:siteCI5
treatment20C:siteDB...3485,NA,498,NA,treatment20C:siteDB
treatment20C:sitePW...3486,NA,498,NA,treatment20C:sitePW
treatment20C...3487,-0.376689876,499,1.14E-57,treatment20C
siteCI5...3488,NA,499,NA,siteCI5
siteDB...3489,NA,499,NA,siteDB
sitePW...3490,NA,499,NA,sitePW
treatment20C:siteCI5...3491,NA,499,NA,treatment20C:siteCI5
treatment20C:siteDB...3492,NA,499,NA,treatment20C:siteDB
treatment20C:sitePW...3493,NA,499,NA,treatment20C:sitePW
treatment20C...3494,-0.527159257,500,1.19E-112,treatment20C
siteCI5...3495,NA,500,NA,siteCI5
siteDB...3496,NA,500,NA,siteDB
sitePW...3497,NA,500,NA,sitePW
treatment20C:siteCI5...3498,NA,500,NA,treatment20C:siteCI5
treatment20C:siteDB...3499,NA,500,NA,treatment20C:siteDB
treatment20C:sitePW...3500,NA,500,NA,treatment20C:sitePW
